StationID,Latitude,Longitude,Title,TotalCapacity_kW,StationType,Bands,label,top_score,n_pois_in_radius,huff_score_work,huff_score_education,huff_score_shopping,huff_score_personal_business,huff_score_social,huff_score_leisure,huff_score_holiday
461089,54.647966076023664,-6.75091047210924,,122.1,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0919,101,0.0895,0.0029,0.0919,0.0156,0.0157,0.0141,0.0
309147,55.12119724212917,-6.676560743258307,,122.1,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1123,82,0.0,0.0,0.1123,0.0121,0.0,0.0323,0.0007
308665,51.65541469576269,-3.020840583740778,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.2758,284,0.0257,0.0049,0.2758,0.1382,0.0367,0.2423,0.0
308614,50.17113,-5.44434,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0183,18,0.01,0.0,0.0183,0.0106,0.0036,0.0152,0.0
308459,52.218378,0.084317,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.1766,109,0.0038,0.0124,0.0122,0.0034,0.0022,0.1766,0.004
306696,52.899193,-1.427218,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.2404,181,0.02,0.0027,0.2404,0.0185,0.0046,0.1082,0.001
306571,52.96228014,-1.06960366,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1941,86,0.0188,0.0,0.1941,0.0124,0.0033,0.0225,0.0
306317,53.744295,-2.492958,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.2909,202,0.2642,0.0175,0.2909,0.0449,0.0062,0.0341,0.0
306240,54.5437951,-1.5781956,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0468,20,0.0,0.0,0.0468,0.0015,0.0,0.0442,0.0
306237,54.92692,-1.57492,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),work,0.2552,110,0.2552,0.0282,0.0975,0.1471,0.0374,0.0643,0.0
306126,54.88882,-1.41816,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.124,36,0.0,0.0055,0.124,0.0282,0.0076,0.0294,0.0
306125,55.875448,-4.2695239,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.1537,275,0.0094,0.0007,0.0743,0.0106,0.0199,0.1537,0.0004
306085,53.45546,-2.74237013,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.175,155,0.0086,0.0226,0.0579,0.0511,0.0496,0.175,0.0
306084,56.4719455,-3.0125918,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.1947,195,0.0091,0.0053,0.1489,0.017,0.019,0.1947,0.0
305966,51.47284705451556,-0.0712455171102154,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.4056,378,0.0569,0.0402,0.4056,0.1607,0.0422,0.0798,0.002
304650,51.38891221330093,1.3814472042026864,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.4055,372,0.1212,0.0118,0.4055,0.2998,0.1171,0.04,0.0132
304416,50.57049597967821,-2.458508883169685,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0435,11,0.0018,0.0,0.0435,0.0006,0.0,0.0209,0.0032
304410,50.78082208984111,-1.8794095693718875,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1135,32,0.0032,0.0,0.1135,0.003,0.0065,0.0408,0.0
304406,50.87915851246561,-1.8674783884058,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.029,6,0.0039,0.0,0.029,0.0042,0.0,0.0022,0.0
304405,51.00755490508348,-2.1898492698476275,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0423,83,0.015,0.0053,0.0423,0.0059,0.0022,0.0403,0.0017
304385,51.52514484277822,-2.575196831409187,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.0554,82,0.0039,0.0021,0.0308,0.0051,0.0051,0.0554,0.0027
304384,52.41389653553031,-4.0802230644970905,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1615,277,0.0421,0.0133,0.1615,0.0412,0.0402,0.0417,0.0032
304039,52.896255,-1.478067,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.1186,97,0.007,0.0034,0.0937,0.0066,0.0158,0.1186,0.0047
304038,56.4706977,-2.9603149,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.218,267,0.1073,0.0048,0.06,0.0267,0.0392,0.218,0.0
304037,52.899193,-1.427218,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.2404,181,0.02,0.0027,0.2404,0.0185,0.0046,0.1082,0.001
303956,53.486278,-2.097659,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.2466,124,0.0546,0.0025,0.2466,0.071,0.0202,0.0283,0.0009
303955,55.8236165,-4.2947286,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1137,94,0.0642,0.0023,0.1137,0.0041,0.0072,0.0344,0.0
303954,54.80750297,-1.57572954,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.0623,88,0.0139,0.0,0.0513,0.006,0.0013,0.0623,0.0
303907,51.35739794230648,-1.1428440435959146,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0551,63,0.0459,0.0,0.0551,0.0112,0.0098,0.0058,0.0005
303884,55.933103,-3.133011,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.4043,260,0.0223,0.0234,0.4043,0.034,0.0192,0.2886,0.0
303846,52.98493841,-2.13504018,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0789,119,0.0567,0.0023,0.0789,0.0075,0.0113,0.0026,0.0026
303830,53.4894443,-2.3696864,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.0376,41,0.0,0.0076,0.0204,0.0169,0.0021,0.0376,0.0
303829,51.216776,-0.79509,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.2773,407,0.2411,0.0,0.2523,0.0506,0.0159,0.2773,0.0026
303780,53.15730632,-1.190917,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1644,56,0.0072,0.002,0.1644,0.0052,0.0014,0.0125,0.0
303779,53.409668,-2.969996,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1697,189,0.0251,0.076,0.1697,0.0848,0.0146,0.0489,0.0062
303764,52.920834,-1.486081,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.2572,351,0.0895,0.0085,0.2572,0.0405,0.0344,0.0583,0.0019
303739,53.456882,-2.115543,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.5666,266,0.0456,0.0046,0.5666,0.1639,0.0154,0.0397,0.0
303738,55.86122754,-3.96454144,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.0453,52,0.0218,0.0352,0.0403,0.0018,0.0252,0.0453,0.0
303737,53.73315911,-0.37681738,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.0668,44,0.0123,0.006,0.0453,0.005,0.007,0.0668,0.0
303736,53.50216,-2.181932,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.1586,163,0.0498,0.001,0.1171,0.0098,0.0132,0.1586,0.0
303735,55.8585127,-4.22536493,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.3031,323,0.0254,0.0085,0.2007,0.076,0.0062,0.3031,0.0011
303734,53.817161,-1.717814,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0205,24,0.0019,0.0086,0.0205,0.0046,0.0101,0.0064,0.0
303717,52.630221,1.382612,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.0334,31,0.019,0.0,0.0327,0.0108,0.0053,0.0334,0.0
303699,53.05031903,-2.2000572,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),work,0.0439,66,0.0439,0.0008,0.0266,0.0049,0.0006,0.0323,0.0
303698,56.476764,-2.9314872,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.3231,154,0.0104,0.0,0.0987,0.0066,0.0077,0.3231,0.0
303697,51.70337477,-3.42100408,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0377,23,0.0017,0.0,0.0377,0.0112,0.0018,0.0064,0.0013
303696,53.53237444,-2.1542788,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,1.9977,2346,0.2903,0.018,0.1678,0.0348,0.001,1.9977,0.0
303660,52.43519688,-1.49401553,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0668,116,0.0647,0.0156,0.0668,0.0024,0.0185,0.0119,0.0
303545,53.545988,-2.399358,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.2376,195,0.0481,0.0083,0.2376,0.0434,0.0246,0.0174,0.0
303544,53.5839271,-1.4880202,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0356,23,0.0323,0.0033,0.0356,0.0109,0.0047,0.0087,0.0
303543,54.570934,-1.252869,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.146,69,0.0197,0.003,0.0856,0.0068,0.0076,0.146,0.0
303542,54.5696352,-1.200523,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.241,55,0.0221,0.0052,0.1267,0.004,0.0033,0.241,0.0
303447,53.385607,-3.035786,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0832,84,0.0051,0.011,0.0832,0.0081,0.0144,0.0007,0.0015
303412,52.6077999,-1.6728254,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0985,85,0.0151,0.0024,0.0985,0.0024,0.0032,0.0794,0.0
303411,52.59913,-1.079587,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1321,221,0.0633,0.0341,0.1321,0.0334,0.0215,0.0511,0.0
303410,51.7736,-1.4931,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.1163,193,0.0242,0.0,0.058,0.0054,0.0007,0.1163,0.0144
303409,53.003946,-1.19352,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.2211,186,0.0131,0.0223,0.2211,0.046,0.0197,0.02,0.0
303408,53.3368722,-2.97579152,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0311,64,0.0138,0.0005,0.0311,0.0115,0.0016,0.0222,0.0004
303407,53.089236,-2.247293,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.1418,89,0.0726,0.0047,0.0985,0.0039,0.0,0.1418,0.0
303406,53.3827264,-2.9616449,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0653,113,0.0058,0.0095,0.0653,0.0402,0.0084,0.0293,0.0
303405,55.962856,-3.170248,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.9889,783,0.0478,0.0059,0.1589,0.0216,0.0327,0.9889,0.0004
303404,55.931434,-3.2362092,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.8879,1016,0.0149,0.0043,0.0632,0.0195,0.006,0.8879,0.0
303403,52.46192577,-1.82382972,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1035,97,0.0563,0.0011,0.1035,0.0073,0.0156,0.007,0.0032
303402,53.99645768,-1.50940341,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1129,27,0.0,0.0,0.1129,0.017,0.0,0.0209,0.0028
303401,53.353434,-2.897506,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.2052,104,0.068,0.0013,0.2052,0.0419,0.0194,0.0258,0.0
303400,53.56527,-0.103091,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1644,110,0.0245,0.0041,0.1644,0.0139,0.009,0.0188,0.0
303399,53.694972,-1.631997,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0679,137,0.0238,0.0082,0.0679,0.0112,0.0103,0.0102,0.0
303398,53.565473,-2.123505,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.8664,722,0.0685,0.0028,0.8604,0.0856,0.0564,0.8664,0.0
303397,52.089576,-1.935096,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1876,112,0.0081,0.0026,0.1876,0.0146,0.0333,0.0449,0.0006
303396,55.8934844,-3.0681182,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1419,114,0.0449,0.0033,0.1419,0.0492,0.0272,0.0526,0.0007
303395,53.01784096,-2.17104595,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0388,81,0.0302,0.0044,0.0388,0.0036,0.0064,0.021,0.0
303394,52.79919,-1.635257,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.2224,187,0.0154,0.0052,0.2224,0.0361,0.0066,0.0114,0.0
303393,52.4624,1.5669,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0952,119,0.0469,0.0064,0.0952,0.01,0.0086,0.0449,0.0006
303392,53.755261,-2.381584,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0763,42,0.0054,0.0071,0.0763,0.0074,0.0023,0.0333,0.0
303391,52.92234433,-1.2860187,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.4338,205,0.1163,0.002,0.4338,0.0606,0.0068,0.0164,0.0
303390,53.049432,-2.989273,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.2119,321,0.0106,0.0152,0.1384,0.0291,0.0215,0.2119,0.001
303389,53.49145176,-2.26165439,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.6112,803,0.0279,0.0095,0.0443,0.0009,0.0015,0.6112,0.0
303355,54.58781057,-1.30908087,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.0775,55,0.0005,0.0009,0.0156,0.0514,0.0368,0.0775,0.0
303354,56.098932,-3.162204,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.1887,72,0.0013,0.0,0.0749,0.0073,0.0073,0.1887,0.0
303353,53.556042,-2.658832,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0551,17,0.0023,0.0055,0.0551,0.0,0.0052,0.0156,0.0
303352,53.55849201,-2.32643619,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1826,139,0.0508,0.0007,0.1826,0.0092,0.0115,0.1141,0.0
303351,52.45599642,-1.88689778,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.5188,164,0.0475,0.0163,0.5188,0.0947,0.0346,0.0245,0.0
303350,54.54907,-1.331404,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0464,28,0.0173,0.0046,0.0464,0.0006,0.003,0.0127,0.001
303349,54.33792,-1.429877,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1842,284,0.0628,0.0112,0.1842,0.0401,0.0175,0.0519,0.0023
303348,53.35770763,-1.4762583,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.4284,340,0.1284,0.0047,0.4284,0.0819,0.0159,0.1873,0.0
303347,55.7242707,-3.9644706,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0423,16,0.004,0.0023,0.0423,0.0,0.0006,0.0143,0.0
303346,51.727161,-1.195861,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),work,0.1143,70,0.1143,0.0,0.0931,0.0042,0.0009,0.0096,0.0
303345,55.7790799,-4.042087,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.0702,78,0.0322,0.0045,0.059,0.0128,0.016,0.0702,0.0009
303297,55.935135,-3.456273,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.18,43,0.0677,0.0,0.18,0.0,0.0,0.006,0.0
303296,53.567404,-0.623889,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.0557,49,0.0017,0.0009,0.0221,0.0,0.0,0.0557,0.0
303295,53.472822,-2.597747,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.104,147,0.082,0.0047,0.104,0.0222,0.0105,0.0153,0.0
303294,51.792455,-2.614374,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1945,136,0.0157,0.0,0.1945,0.0243,0.0095,0.0235,0.0117
303293,53.337185,-2.216779,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0999,48,0.005,0.0023,0.0999,0.0047,0.01,0.0297,0.0004
303292,55.885384,-4.256834,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0672,119,0.0623,0.0,0.0672,0.0203,0.0111,0.0659,0.0
303291,54.560856,-1.311406,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.1765,260,0.0532,0.0039,0.1417,0.0494,0.0409,0.1765,0.0025
303290,52.587659,-1.826905,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1933,139,0.0255,0.0269,0.1933,0.0179,0.0042,0.0334,0.0
303289,56.7225112,-2.4677905,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0794,31,0.0106,0.0063,0.0794,0.0165,0.0009,0.0078,0.0
303288,54.975919,-1.712509,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0408,39,0.0167,0.0078,0.0408,0.0069,0.0115,0.0247,0.0
303287,55.9629873,-2.977212,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.2365,33,0.0013,0.0007,0.2365,0.0131,0.0007,0.0329,0.0
303286,53.48681522,-2.29036205,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.2115,348,0.0037,0.0089,0.172,0.0555,0.0132,0.2115,0.0
303285,52.48063638,-1.7720691,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1523,83,0.0035,0.0119,0.1523,0.0266,0.018,0.0699,0.0016
303284,54.00584448,-0.44263164,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.2815,179,0.021,0.0218,0.2815,0.0351,0.058,0.0072,0.0015
303283,55.9976165,-3.7781469,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.2022,270,0.0075,0.0,0.2022,0.0317,0.0177,0.0317,0.0051
303282,53.8353857,-0.4072643,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.054,16,0.002,0.0,0.054,0.0058,0.0073,0.0343,0.0
303281,53.543002,-2.625043,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1565,162,0.084,0.0038,0.1565,0.0111,0.0102,0.0179,0.0038
303280,57.127538,-2.089599,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.1314,70,0.0309,0.0,0.0452,0.008,0.0014,0.1314,0.0
303256,53.001076,-2.18742,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1064,90,0.0678,0.0016,0.1064,0.0184,0.0109,0.011,0.0004
303236,53.823825,-3.038869,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1082,71,0.0005,0.0224,0.1082,0.058,0.0058,0.0307,0.0005
303146,52.95544934,-1.2300634,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0912,37,0.0026,0.0134,0.0912,0.0015,0.0008,0.0105,0.0
303145,55.820534,-4.0341825,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0546,24,0.0321,0.002,0.0546,0.0011,0.0038,0.011,0.0004
303144,52.96228014,-1.06960366,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1941,86,0.0188,0.0,0.1941,0.0124,0.0033,0.0225,0.0
299340,51.618801,0.307254,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.0819,215,0.0114,0.0548,0.0591,0.0235,0.0154,0.0819,0.0
296305,51.079282869355865,1.1804454870807604,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.6096,631,0.0528,0.0129,0.6096,0.1905,0.0789,0.2053,0.0086
295974,50.82721544489496,-4.546360203291329,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0663,168,0.0064,0.0,0.0663,0.0356,0.0193,0.0566,0.0165
287421,54.68996,-1.20855,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0888,156,0.0088,0.0007,0.0888,0.0515,0.0094,0.0592,0.0067
287411,54.617907,-1.060863,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1636,171,0.0375,0.0038,0.1636,0.1007,0.0345,0.0126,0.0151
287410,54.574083,-1.232384,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.1888,467,0.1196,0.0298,0.1364,0.0517,0.033,0.1888,0.0039
287058,53.317369,-3.488348,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1684,549,0.1078,0.0118,0.1684,0.0478,0.0361,0.1319,0.0044
287056,53.284642,-3.815667,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.272,78,0.1189,0.0017,0.272,0.0032,0.0323,0.058,0.0
287041,52.99544,-3.933069,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.0433,62,0.0364,0.0034,0.026,0.0253,0.0146,0.0433,0.0031
287036,52.930562,-4.13515,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.1884,207,0.0471,0.0112,0.0903,0.0158,0.0169,0.1884,0.0092
287016,52.744193,-3.885979,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.1486,132,0.0576,0.016,0.1174,0.0768,0.029,0.1486,0.026
286998,52.58977,-3.85445,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0688,74,0.0072,0.0301,0.0688,0.0333,0.0106,0.054,0.0022
286839,52.07566,-4.15975,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0144,16,0.0025,0.0,0.0144,0.0041,0.0013,0.0047,0.0072
286814,52.002094,-4.990611,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.1838,33,0.0078,0.0,0.0038,0.0021,0.0023,0.1838,0.0005
286812,51.9929,-3.79712,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0947,75,0.0053,0.0034,0.0947,0.0247,0.0267,0.0842,0.0023
286505,51.589091,-3.020376,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0387,29,0.0,0.0,0.0387,0.0337,0.0015,0.0289,0.0
286492,51.585044,-2.977387,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1282,150,0.023,0.0,0.1282,0.0239,0.0123,0.0439,0.0
286048,51.510536,-0.590054,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1682,222,0.0313,0.0,0.1682,0.0708,0.0051,0.0125,0.0045
285298,50.646432,-1.182265,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1079,74,0.0348,0.0011,0.1079,0.0119,0.0,0.0692,0.0016
285290,50.468418,-4.708999,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1203,46,0.0,0.0024,0.1203,0.0004,0.0,0.0851,0.0
279441,53.314519900813366,-3.4995496919862603,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),work,0.1033,165,0.1033,0.0021,0.0776,0.0251,0.0172,0.0833,0.0079
279227,57.06572212846842,-4.120262565478697,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.0913,52,0.0181,0.0092,0.0409,0.0379,0.0203,0.0913,0.0159
279100,52.24911132836863,0.3643104709581166,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),personal_business,0.0551,7,0.0,0.0,0.0277,0.0551,0.0,0.0,0.0
279057,51.406137,-0.166461,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.2089,165,0.0169,0.0199,0.2089,0.0257,0.0187,0.0793,0.0005
268468,55.8652,-3.97613,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1484,237,0.0401,0.0,0.1484,0.0397,0.0243,0.0468,0.0
268458,55.85761,-4.270013,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.0418,107,0.0285,0.0018,0.0152,0.0071,0.0055,0.0418,0.0064
268457,55.85732,-4.270138,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.0466,109,0.0273,0.0016,0.0166,0.0077,0.0057,0.0466,0.0054
268456,55.857227,-4.270152,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.0498,111,0.027,0.0016,0.0169,0.0079,0.0061,0.0498,0.0052
268438,55.427731,-2.782583,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.6721,429,0.0999,0.0088,0.1433,0.0172,0.0188,0.6721,0.0023
268420,54.63340760033447,-6.752371137225907,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),work,0.0766,32,0.0766,0.0085,0.0014,0.0,0.0057,0.0041,0.0127
268417,54.525776,-1.557052,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.9381,615,0.1408,0.0011,0.9381,0.2995,0.1298,0.0449,0.0043
268378,53.273686,-3.305466,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.1652,24,0.0016,0.0,0.0865,0.0762,0.0,0.1652,0.0
268373,53.22435,-0.555485,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.3412,95,0.0018,0.0098,0.3412,0.0033,0.0,0.0892,0.001
268372,53.20389,-4.10562,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),personal_business,0.0369,11,0.0241,0.0,0.0164,0.0369,0.0,0.002,0.0031
268360,52.849054,-3.028198,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),personal_business,0.0327,35,0.0159,0.0,0.029,0.0327,0.0,0.0171,0.0054
268337,52.40497,-4.068602,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1186,52,0.0024,0.0,0.1186,0.0045,0.0,0.0434,0.0009
268320,52.00335,1.059199,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0491,13,0.0025,0.0,0.0491,0.0006,0.0013,0.0011,0.0097
268311,51.81827,0.670252,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),personal_business,0.0779,7,0.0011,0.0,0.0385,0.0779,0.0,0.0,0.0023
267984,51.292091,-0.788516,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0414,21,0.0117,0.0034,0.0414,0.0089,0.0061,0.0075,0.0
267231,51.66414946427466,-0.6355673527804697,,122.0,Rapid site,Fast (8–49kW);Rapid (50–149kW),leisure,0.0088,1,0.0,0.0,0.0,0.0,0.0,0.0088,0.0
