StationID,Latitude,Longitude,Title,TotalCapacity_kW,StationType,Bands
19873,51.4763062,-0.0579844,,3.7,Fast site,Slow (3–8kW)
19874,51.4686304,-0.0567958,,3.7,Fast site,Slow (3–8kW)
19875,51.4689248,-0.0533935,,3.7,Fast site,Slow (3–8kW)
19876,51.4717312,-0.0585917,,3.7,Fast site,Slow (3–8kW)
19877,51.472731,-0.0599343,,3.7,Fast site,Slow (3–8kW)
19878,51.4688276,-0.059025,,3.7,Fast site,Slow (3–8kW)
19879,51.581637,-0.012492,,3.7,Fast site,Slow (3–8kW)
19880,51.547099,-0.064394,,3.7,Fast site,Slow (3–8kW)
19881,51.537047,0.045673,,3.7,Fast site,Slow (3–8kW)
19882,51.527151,-0.068306,,3.7,Fast site,Slow (3–8kW)
19883,51.515839,-0.006666,,3.7,Fast site,Slow (3–8kW)
19884,51.50924,-0.2012,,3.7,Fast site,Slow (3–8kW)
19885,50.849233,-0.104957,,3.7,Fast site,Slow (3–8kW)
19886,50.845155,-0.219689,,3.7,Fast site,Slow (3–8kW)
19887,50.844893,-0.186581,,3.7,Fast site,Slow (3–8kW)
19888,50.844722,-0.128785,,3.7,Fast site,Slow (3–8kW)
19889,50.844331,-1.038243,,3.7,Fast site,Slow (3–8kW)
19890,50.838923,-0.121757,,3.7,Fast site,Slow (3–8kW)
19891,50.838517,-0.114225,,3.7,Fast site,Slow (3–8kW)
19892,50.83832,-0.171694,,3.7,Fast site,Slow (3–8kW)
19893,50.837912,-0.117365,,3.7,Fast site,Slow (3–8kW)
19894,50.837208,-0.219137,,3.7,Fast site,Slow (3–8kW)
19895,50.834584,-0.05914,,3.7,Fast site,Slow (3–8kW)
19896,50.833296,-0.068487,,3.7,Fast site,Slow (3–8kW)
19897,50.83298,-0.165609,,3.7,Fast site,Slow (3–8kW)
19898,50.830443,-0.066365,,3.7,Fast site,Slow (3–8kW)
19899,50.829163,-0.190967,,3.7,Fast site,Slow (3–8kW)
19900,50.823182,-1.072378,,3.7,Fast site,Slow (3–8kW)
19901,50.822585,-0.119002,,3.7,Fast site,Slow (3–8kW)
19902,50.822403,-1.067547,,3.7,Fast site,Slow (3–8kW)
19903,50.821982,-1.073879,,3.7,Fast site,Slow (3–8kW)
19904,50.815835,-1.063595,,3.7,Fast site,Slow (3–8kW)
19905,50.81463,-1.081997,,3.7,Fast site,Slow (3–8kW)
19906,50.812675,-1.072285,,3.7,Fast site,Slow (3–8kW)
19907,50.812224,-1.068231,,3.7,Fast site,Slow (3–8kW)
19908,50.794056,-1.069016,,3.7,Fast site,Slow (3–8kW)
19909,50.792567,-1.049485,,3.7,Fast site,Slow (3–8kW)
19910,50.792147,-1.084536,,3.7,Fast site,Slow (3–8kW)
19911,50.79177,-1.052065,,3.7,Fast site,Slow (3–8kW)
19912,50.791636,-1.056978,,3.7,Fast site,Slow (3–8kW)
19913,50.791056,-1.069985,,3.7,Fast site,Slow (3–8kW)
19914,50.790791,-1.053109,,3.7,Fast site,Slow (3–8kW)
19915,50.790359,-1.105727,,3.7,Fast site,Slow (3–8kW)
19916,50.789951,-1.106919,,3.7,Fast site,Slow (3–8kW)
19917,50.78799,-1.057566,,3.7,Fast site,Slow (3–8kW)
19918,50.787454,-1.075544,,3.7,Fast site,Slow (3–8kW)
19919,50.787441,-1.06947,,3.7,Fast site,Slow (3–8kW)
19920,50.787159,-1.081446,,3.7,Fast site,Slow (3–8kW)
19921,50.785987,-1.060758,,3.7,Fast site,Slow (3–8kW)
19922,50.784631,-1.062141,,3.7,Fast site,Slow (3–8kW)
19923,50.783489,-1.077608,,3.7,Fast site,Slow (3–8kW)
19924,51.66594,-0.087393,,3.7,Fast site,Slow (3–8kW)
19925,51.642592,-0.010959,,3.7,Fast site,Slow (3–8kW)
19926,51.640382,0.008493,,3.7,Fast site,Slow (3–8kW)
19927,51.638201,-0.012097,,3.7,Fast site,Slow (3–8kW)
19928,51.635164,-2.342262,,3.7,Fast site,Slow (3–8kW)
19929,51.626354,-0.000956,,3.7,Fast site,Slow (3–8kW)
19930,51.625606,-0.052174,,3.7,Fast site,Slow (3–8kW)
19931,51.625347,-0.109982,,3.7,Fast site,Slow (3–8kW)
19932,51.624666,-0.053856,,3.7,Fast site,Slow (3–8kW)
19933,51.624653,-0.110363,,3.7,Fast site,Slow (3–8kW)
19934,51.624386,-0.051355,,3.7,Fast site,Slow (3–8kW)
19935,51.624177,-0.110741,,3.7,Fast site,Slow (3–8kW)
19936,51.624109,-0.050414,,3.7,Fast site,Slow (3–8kW)
19937,51.62308,-0.051646,,3.7,Fast site,Slow (3–8kW)
19938,51.618214,-0.072855,,3.7,Fast site,Slow (3–8kW)
19939,51.617672,-0.074897,,3.7,Fast site,Slow (3–8kW)
19940,51.617618,-0.059638,,3.7,Fast site,Slow (3–8kW)
19941,51.616806,-0.075211,,3.7,Fast site,Slow (3–8kW)
19942,51.616515,-0.060964,,3.7,Fast site,Slow (3–8kW)
19943,51.616406,-0.077805,,3.7,Fast site,Slow (3–8kW)
19944,51.616338,-0.07329,,3.7,Fast site,Slow (3–8kW)
19945,51.615465,-0.059598,,3.7,Fast site,Slow (3–8kW)
19946,51.615124,-0.076299,,3.7,Fast site,Slow (3–8kW)
19947,51.613623,-0.127653,,3.7,Fast site,Slow (3–8kW)
19948,51.613348,-0.062493,,3.7,Fast site,Slow (3–8kW)
19949,51.613083,-0.068707,,3.7,Fast site,Slow (3–8kW)
19950,51.612894,-0.128198,,3.7,Fast site,Slow (3–8kW)
19951,51.612819,-0.062628,,3.7,Fast site,Slow (3–8kW)
19952,51.612755,-0.070742,,3.7,Fast site,Slow (3–8kW)
19953,51.61269,-0.126105,,3.7,Fast site,Slow (3–8kW)
19954,51.612666,-0.059917,,3.7,Fast site,Slow (3–8kW)
19955,51.612501,-0.070603,,3.7,Fast site,Slow (3–8kW)
19956,51.612394,-0.12623,,3.7,Fast site,Slow (3–8kW)
19957,51.612321,0.015959,,3.7,Fast site,Slow (3–8kW)
19958,51.6123,-0.062598,,3.7,Fast site,Slow (3–8kW)
19959,51.612183,-0.0706,,3.7,Fast site,Slow (3–8kW)
19960,51.612178,-0.061729,,3.7,Fast site,Slow (3–8kW)
19961,51.61216,0.016361,,3.7,Fast site,Slow (3–8kW)
19962,51.612127,-0.060024,,3.7,Fast site,Slow (3–8kW)
19963,51.612114,-0.129817,,3.7,Fast site,Slow (3–8kW)
19964,51.611877,-0.071819,,3.7,Fast site,Slow (3–8kW)
19965,51.611868,-0.126623,,3.7,Fast site,Slow (3–8kW)
19966,51.611738,-0.108307,,3.7,Fast site,Slow (3–8kW)
19967,51.611632,-0.109185,,3.7,Fast site,Slow (3–8kW)
19968,51.611504,-0.053561,,3.7,Fast site,Slow (3–8kW)
19969,51.611409,0.00539,,3.7,Fast site,Slow (3–8kW)
19970,51.611338,-0.071838,,3.7,Fast site,Slow (3–8kW)
19971,51.611256,-0.103378,,3.7,Fast site,Slow (3–8kW)
19972,51.611141,-0.107833,,3.7,Fast site,Slow (3–8kW)
19973,51.61107,-0.072678,,3.7,Fast site,Slow (3–8kW)
19974,51.611063,-0.055109,,3.7,Fast site,Slow (3–8kW)
19975,51.611044,-0.062626,,3.7,Fast site,Slow (3–8kW)
19976,51.611037,-0.128845,,3.7,Fast site,Slow (3–8kW)
19977,51.610783,-0.06178,,3.7,Fast site,Slow (3–8kW)
19978,51.610598,-0.123735,,3.7,Fast site,Slow (3–8kW)
19979,51.610452,-0.061904,,3.7,Fast site,Slow (3–8kW)
19980,51.610398,-0.126081,,3.7,Fast site,Slow (3–8kW)
19981,51.610372,-0.053626,,3.7,Fast site,Slow (3–8kW)
19982,51.610094,-0.126133,,3.7,Fast site,Slow (3–8kW)
19983,51.609516,-0.053666,,3.7,Fast site,Slow (3–8kW)
19984,51.605466,0.001196,,3.7,Fast site,Slow (3–8kW)
19985,51.604429,-0.004358,,3.7,Fast site,Slow (3–8kW)
19986,51.599086,-0.023446,,3.7,Fast site,Slow (3–8kW)
19987,51.598896,-0.032926,,3.7,Fast site,Slow (3–8kW)
19988,51.598702,-0.023936,,3.7,Fast site,Slow (3–8kW)
19989,51.598108,-0.013019,,3.7,Fast site,Slow (3–8kW)
19990,51.597472,-0.007733,,3.7,Fast site,Slow (3–8kW)
19991,51.597208,-0.007791,,3.7,Fast site,Slow (3–8kW)
19992,51.596301,0.040414,,3.7,Fast site,Slow (3–8kW)
19993,51.595597,-0.025444,,3.7,Fast site,Slow (3–8kW)
19994,51.594285,-0.001369,,3.7,Fast site,Slow (3–8kW)
19995,51.593083,-0.012695,,3.7,Fast site,Slow (3–8kW)
19996,51.592421,-0.001523,,3.7,Fast site,Slow (3–8kW)
19997,51.592181,0.007693,,3.7,Fast site,Slow (3–8kW)
19998,51.591555,-0.269863,,3.7,Fast site,Slow (3–8kW)
19999,51.590968,-0.271524,,3.7,Fast site,Slow (3–8kW)
20000,51.589687,0.038716,,3.7,Fast site,Slow (3–8kW)
20001,51.589408,-0.25902,,3.7,Fast site,Slow (3–8kW)
20002,51.589147,-0.262006,,3.7,Fast site,Slow (3–8kW)
20003,51.588915,0.002219,,3.7,Fast site,Slow (3–8kW)
20004,51.588619,0.034414,,3.7,Fast site,Slow (3–8kW)
20005,51.588591,0.001129,,3.7,Fast site,Slow (3–8kW)
20006,51.588283,0.007664,,3.7,Fast site,Slow (3–8kW)
20007,51.587892,-0.012695,,3.7,Fast site,Slow (3–8kW)
20008,51.587797,0.002763,,3.7,Fast site,Slow (3–8kW)
20009,51.587773,-0.012097,,3.7,Fast site,Slow (3–8kW)
20010,51.587446,0.000769,,3.7,Fast site,Slow (3–8kW)
20011,51.586831,-0.01119,,3.7,Fast site,Slow (3–8kW)
20012,51.586722,-0.026181,,3.7,Fast site,Slow (3–8kW)
20013,51.586112,-0.021407,,3.7,Fast site,Slow (3–8kW)
20014,51.58591,-0.025851,,3.7,Fast site,Slow (3–8kW)
20015,51.585816,-0.021316,,3.7,Fast site,Slow (3–8kW)
20016,51.585365,-0.012097,,3.7,Fast site,Slow (3–8kW)
20017,51.58526,-0.023421,,3.7,Fast site,Slow (3–8kW)
20018,51.583918,-0.003641,,3.7,Fast site,Slow (3–8kW)
20019,51.583276,-0.001306,,3.7,Fast site,Slow (3–8kW)
20020,51.583221,0.005258,,3.7,Fast site,Slow (3–8kW)
20021,51.583022,-0.001462,,3.7,Fast site,Slow (3–8kW)
20022,51.582344,0.002439,,3.7,Fast site,Slow (3–8kW)
20023,51.581862,0.002339,,3.7,Fast site,Slow (3–8kW)
20024,51.581455,-0.005665,,3.7,Fast site,Slow (3–8kW)
20025,51.580227,-0.01436,,3.7,Fast site,Slow (3–8kW)
20026,51.580048,-0.014744,,3.7,Fast site,Slow (3–8kW)
20027,51.579884,-0.00935,,3.7,Fast site,Slow (3–8kW)
20028,51.579818,0.010992,,3.7,Fast site,Slow (3–8kW)
20029,51.578931,-0.010574,,3.7,Fast site,Slow (3–8kW)
20030,51.578483,0.016049,,3.7,Fast site,Slow (3–8kW)
20031,51.578345,0.036943,,3.7,Fast site,Slow (3–8kW)
20032,51.578001,-0.012695,,3.7,Fast site,Slow (3–8kW)
20033,51.577772,0.014734,,3.7,Fast site,Slow (3–8kW)
20034,51.577565,-0.01304,,3.7,Fast site,Slow (3–8kW)
20035,51.577307,0.013877,,3.7,Fast site,Slow (3–8kW)
20036,51.577193,-0.01119,,3.7,Fast site,Slow (3–8kW)
20037,51.576696,-0.018572,,3.7,Fast site,Slow (3–8kW)
20038,51.57637,-0.01119,,3.7,Fast site,Slow (3–8kW)
20039,51.576021,-0.020761,,3.7,Fast site,Slow (3–8kW)
20040,51.57584,0.018571,,3.7,Fast site,Slow (3–8kW)
20041,51.575798,-0.020419,,3.7,Fast site,Slow (3–8kW)
20042,51.575604,-0.01927,,3.7,Fast site,Slow (3–8kW)
20043,51.57517,-0.010086,,3.7,Fast site,Slow (3–8kW)
20044,51.57362,-0.012695,,3.7,Fast site,Slow (3–8kW)
20045,51.572776,0.008836,,3.7,Fast site,Slow (3–8kW)
20046,51.572157,-0.000956,,3.7,Fast site,Slow (3–8kW)
20047,51.571792,-0.029723,,3.7,Fast site,Slow (3–8kW)
20048,51.570822,0.021785,,3.7,Fast site,Slow (3–8kW)
20049,51.57015,-0.02357,,3.7,Fast site,Slow (3–8kW)
20050,51.569974,0.004829,,3.7,Fast site,Slow (3–8kW)
20051,51.569251,0.021922,,3.7,Fast site,Slow (3–8kW)
20052,51.569027,-0.026805,,3.7,Fast site,Slow (3–8kW)
20053,51.568996,0.022692,,3.7,Fast site,Slow (3–8kW)
20054,51.568918,0.034567,,3.7,Fast site,Slow (3–8kW)
20055,51.568714,0.034247,,3.7,Fast site,Slow (3–8kW)
20056,51.567794,-0.012089,,3.7,Fast site,Slow (3–8kW)
20057,51.566409,-0.015182,,3.7,Fast site,Slow (3–8kW)
20058,51.563931,-0.019964,,3.7,Fast site,Slow (3–8kW)
20059,51.563169,0.012593,,3.7,Fast site,Slow (3–8kW)
20060,51.562893,-0.009478,,3.7,Fast site,Slow (3–8kW)
20061,51.561729,0.006874,,3.7,Fast site,Slow (3–8kW)
20062,51.561508,-0.010355,,3.7,Fast site,Slow (3–8kW)
20063,51.56106,-0.013517,,3.7,Fast site,Slow (3–8kW)
20064,51.559245,-0.222815,,3.7,Fast site,Slow (3–8kW)
20065,51.556326,-0.246954,,3.7,Fast site,Slow (3–8kW)
20066,51.554584,-0.012492,,3.7,Fast site,Slow (3–8kW)
20067,51.554429,-0.013743,,3.7,Fast site,Slow (3–8kW)
20068,51.553737,-0.000727,,3.7,Fast site,Slow (3–8kW)
20069,51.552205,-0.224403,,3.7,Fast site,Slow (3–8kW)
20070,51.551827,-0.247894,,3.7,Fast site,Slow (3–8kW)
20071,51.551705,-0.247588,,3.7,Fast site,Slow (3–8kW)
20072,51.551419,-0.246331,,3.7,Fast site,Slow (3–8kW)
20073,51.551147,-0.245021,,3.7,Fast site,Slow (3–8kW)
20074,51.550503,-0.233251,,3.7,Fast site,Slow (3–8kW)
20075,51.550294,-0.233144,,3.7,Fast site,Slow (3–8kW)
20076,51.549914,-0.237158,,3.7,Fast site,Slow (3–8kW)
20077,51.549817,-0.219535,,3.7,Fast site,Slow (3–8kW)
20078,51.549787,-0.232892,,3.7,Fast site,Slow (3–8kW)
20079,51.549703,-0.218844,,3.7,Fast site,Slow (3–8kW)
20080,51.549436,-0.234743,,3.7,Fast site,Slow (3–8kW)
20081,51.549343,-0.230003,,3.7,Fast site,Slow (3–8kW)
20082,51.54869,-0.23429,,3.7,Fast site,Slow (3–8kW)
20083,51.548553,-0.245603,,3.7,Fast site,Slow (3–8kW)
20084,51.548172,-0.225262,,3.7,Fast site,Slow (3–8kW)
20085,51.548002,-0.232016,,3.7,Fast site,Slow (3–8kW)
20086,51.547871,-0.209163,,3.7,Fast site,Slow (3–8kW)
20087,51.547783,-0.233753,,3.7,Fast site,Slow (3–8kW)
20088,51.54748,-0.246504,,3.7,Fast site,Slow (3–8kW)
20089,51.54714,-0.247243,,3.7,Fast site,Slow (3–8kW)
20090,51.546839,-0.247913,,3.7,Fast site,Slow (3–8kW)
20091,51.543792,-0.342376,,3.7,Fast site,Slow (3–8kW)
20092,51.542875,-0.249005,,3.7,Fast site,Slow (3–8kW)
20093,51.542595,-0.250004,,3.7,Fast site,Slow (3–8kW)
20094,51.542529,-0.250459,,3.7,Fast site,Slow (3–8kW)
20095,51.542348,-0.250884,,3.7,Fast site,Slow (3–8kW)
20096,51.541984,-0.199909,,3.7,Fast site,Slow (3–8kW)
20097,51.541774,-0.2002,,3.7,Fast site,Slow (3–8kW)
20098,51.540932,-0.213573,,3.7,Fast site,Slow (3–8kW)
20099,51.540724,-0.213852,,3.7,Fast site,Slow (3–8kW)
20100,51.539752,-0.215299,,3.7,Fast site,Slow (3–8kW)
20101,51.538006,-0.219034,,3.7,Fast site,Slow (3–8kW)
20102,51.537838,-0.212133,,3.7,Fast site,Slow (3–8kW)
20103,51.5375,-0.212551,,3.7,Fast site,Slow (3–8kW)
20104,51.537365,-0.212889,,3.7,Fast site,Slow (3–8kW)
20105,51.537118,-0.213076,,3.7,Fast site,Slow (3–8kW)
20106,51.537066,-0.226986,,3.7,Fast site,Slow (3–8kW)
20107,51.536988,-0.213434,,3.7,Fast site,Slow (3–8kW)
20108,51.535723,-0.226458,,3.7,Fast site,Slow (3–8kW)
20109,51.535483,-0.22645,,3.7,Fast site,Slow (3–8kW)
20110,51.535413,-0.252778,,3.7,Fast site,Slow (3–8kW)
20111,51.535061,-0.251512,,3.7,Fast site,Slow (3–8kW)
20112,51.534921,-0.251223,,3.7,Fast site,Slow (3–8kW)
20113,51.53476,-0.226085,,3.7,Fast site,Slow (3–8kW)
20114,51.53441,-0.243961,,3.7,Fast site,Slow (3–8kW)
20115,51.534191,-0.200853,,3.7,Fast site,Slow (3–8kW)
20116,51.534038,-0.201188,,3.7,Fast site,Slow (3–8kW)
20117,51.533694,-0.20017,,3.7,Fast site,Slow (3–8kW)
20118,51.533672,-0.226842,,3.7,Fast site,Slow (3–8kW)
20119,51.533585,-0.200532,,3.7,Fast site,Slow (3–8kW)
20120,51.533552,-0.19663,,3.7,Fast site,Slow (3–8kW)
20121,51.533473,-0.200902,,3.7,Fast site,Slow (3–8kW)
20122,51.533412,-0.236871,,3.7,Fast site,Slow (3–8kW)
20123,51.531996,-0.225585,,3.7,Fast site,Slow (3–8kW)
20124,51.531866,-0.22855,,3.7,Fast site,Slow (3–8kW)
20125,51.531719,-0.22565,,3.7,Fast site,Slow (3–8kW)
20126,51.531608,-0.228508,,3.7,Fast site,Slow (3–8kW)
20127,51.53129,-0.228557,,3.7,Fast site,Slow (3–8kW)
20128,51.531074,-0.228446,,3.7,Fast site,Slow (3–8kW)
20129,51.530743,-0.219321,,3.7,Fast site,Slow (3–8kW)
20130,51.530686,-0.228474,,3.7,Fast site,Slow (3–8kW)
20131,51.53048,-0.22038,,3.7,Fast site,Slow (3–8kW)
20132,51.530045,-0.219347,,3.7,Fast site,Slow (3–8kW)
20133,51.529359,-0.21959,,3.7,Fast site,Slow (3–8kW)
20134,51.513247,-0.24026,,3.7,Fast site,Slow (3–8kW)
20135,51.512906,-0.076626,,3.7,Fast site,Slow (3–8kW)
20136,51.50514,-0.23278,,3.7,Fast site,Slow (3–8kW)
20137,51.503324,-0.23927,,3.7,Fast site,Slow (3–8kW)
20138,51.501947,-0.233685,,3.7,Fast site,Slow (3–8kW)
20139,51.501905,-0.241458,,3.7,Fast site,Slow (3–8kW)
20140,51.501855,-0.249365,,3.7,Fast site,Slow (3–8kW)
20141,51.50178,-0.247926,,3.7,Fast site,Slow (3–8kW)
20142,51.501578,-0.248998,,3.7,Fast site,Slow (3–8kW)
20143,51.50144,-0.24625,,3.7,Fast site,Slow (3–8kW)
20144,51.501386,-0.249379,,3.7,Fast site,Slow (3–8kW)
20145,51.501101,-0.239235,,3.7,Fast site,Slow (3–8kW)
20146,51.500926,-0.244306,,3.7,Fast site,Slow (3–8kW)
20147,51.500878,-0.24399,,3.7,Fast site,Slow (3–8kW)
20148,51.500352,-0.243713,,3.7,Fast site,Slow (3–8kW)
20149,51.49994,-0.058023,,3.7,Fast site,Slow (3–8kW)
20150,51.499547,-0.217634,,3.7,Fast site,Slow (3–8kW)
20151,51.499409,-0.044869,,3.7,Fast site,Slow (3–8kW)
20152,51.497515,-0.228507,,3.7,Fast site,Slow (3–8kW)
20153,51.497127,-0.228374,,3.7,Fast site,Slow (3–8kW)
20154,51.497006,-0.228638,,3.7,Fast site,Slow (3–8kW)
20155,51.49693,-0.228159,,3.7,Fast site,Slow (3–8kW)
20156,51.494818,-0.236618,,3.7,Fast site,Slow (3–8kW)
20157,51.493711,-0.212903,,3.7,Fast site,Slow (3–8kW)
20158,51.49318,-0.21202,,3.7,Fast site,Slow (3–8kW)
20159,51.492856,-0.119639,,3.7,Fast site,Slow (3–8kW)
20160,51.492474,-0.056787,,3.7,Fast site,Slow (3–8kW)
20161,51.492326,-0.114233,,3.7,Fast site,Slow (3–8kW)
20162,51.491906,-0.212266,,3.7,Fast site,Slow (3–8kW)
20163,51.491736,-0.233044,,3.7,Fast site,Slow (3–8kW)
20164,51.49063,-0.27294,,3.7,Fast site,Slow (3–8kW)
20165,51.489133,-0.222072,,3.7,Fast site,Slow (3–8kW)
20166,51.488213,-0.207909,,3.7,Fast site,Slow (3–8kW)
20167,51.48784,-0.30707,,3.7,Fast site,Slow (3–8kW)
20168,51.48767,-0.30741,,3.7,Fast site,Slow (3–8kW)
20169,51.487326,-0.086831,,3.7,Fast site,Slow (3–8kW)
20170,51.48695,-0.25731,,3.7,Fast site,Slow (3–8kW)
20171,51.48676,-0.25704,,3.7,Fast site,Slow (3–8kW)
20172,51.48632,-0.25647,,3.7,Fast site,Slow (3–8kW)
20173,51.48586,-0.25589,,3.7,Fast site,Slow (3–8kW)
20174,51.48568,-0.27721,,3.7,Fast site,Slow (3–8kW)
20175,51.48547,-0.27719,,3.7,Fast site,Slow (3–8kW)
20176,51.48436,-0.27615,,3.7,Fast site,Slow (3–8kW)
20177,51.4841,-0.27648,,3.7,Fast site,Slow (3–8kW)
20178,51.483965,-0.219912,,3.7,Fast site,Slow (3–8kW)
20179,51.48396,-0.27644,,3.7,Fast site,Slow (3–8kW)
20180,51.48336,-0.27498,,3.7,Fast site,Slow (3–8kW)
20181,51.48319,-0.38824,,3.7,Fast site,Slow (3–8kW)
20182,51.48307,-0.27524,,3.7,Fast site,Slow (3–8kW)
20183,51.482927,-0.219565,,3.7,Fast site,Slow (3–8kW)
20184,51.482518,-0.220835,,3.7,Fast site,Slow (3–8kW)
20185,51.4824,-0.27596,,3.7,Fast site,Slow (3–8kW)
20186,51.482205,-0.221518,,3.7,Fast site,Slow (3–8kW)
20187,51.48218,-0.34135,,3.7,Fast site,Slow (3–8kW)
20188,51.48215,-0.32669,,3.7,Fast site,Slow (3–8kW)
20189,51.482011,-0.099652,,3.7,Fast site,Slow (3–8kW)
20190,51.481964,-0.219119,,3.7,Fast site,Slow (3–8kW)
20191,51.48156,-0.32603,,3.7,Fast site,Slow (3–8kW)
20192,51.48039,-0.33688,,3.7,Fast site,Slow (3–8kW)
20193,51.480187,-0.182647,,3.7,Fast site,Slow (3–8kW)
20194,51.479872,-0.218285,,3.7,Fast site,Slow (3–8kW)
20195,51.4798,-0.33889,,3.7,Fast site,Slow (3–8kW)
20196,51.479274,-0.19137,,3.7,Fast site,Slow (3–8kW)
20197,51.479235,-0.091708,,3.7,Fast site,Slow (3–8kW)
20198,51.479194,-0.21808,,3.7,Fast site,Slow (3–8kW)
20199,51.478454,-0.217522,,3.7,Fast site,Slow (3–8kW)
20200,51.47839,-0.193913,,3.7,Fast site,Slow (3–8kW)
20201,51.478305,-0.409333,,3.7,Fast site,Slow (3–8kW)
20202,51.477935,-0.193224,,3.7,Fast site,Slow (3–8kW)
20203,51.477776,-0.2173,,3.7,Fast site,Slow (3–8kW)
20204,51.477559,-0.194992,,3.7,Fast site,Slow (3–8kW)
20205,51.47636,-0.37444,,3.7,Fast site,Slow (3–8kW)
20206,51.4763,-0.37362,,3.7,Fast site,Slow (3–8kW)
20207,51.4728,-0.33282,,3.7,Fast site,Slow (3–8kW)
20208,51.470885,-0.201178,,3.7,Fast site,Slow (3–8kW)
20209,51.47058,-0.34071,,3.7,Fast site,Slow (3–8kW)
20210,51.470072,-0.205683,,3.7,Fast site,Slow (3–8kW)
20211,51.46991,-0.33972,,3.7,Fast site,Slow (3–8kW)
20212,51.4679,-0.38233,,3.7,Fast site,Slow (3–8kW)
20213,51.46762,-0.38211,,3.7,Fast site,Slow (3–8kW)
20214,51.46726,-0.38212,,3.7,Fast site,Slow (3–8kW)
20215,51.46698,-0.38203,,3.7,Fast site,Slow (3–8kW)
20216,51.46374,-0.37174,,3.7,Fast site,Slow (3–8kW)
20217,51.46326,-0.37129,,3.7,Fast site,Slow (3–8kW)
20218,51.461712,-0.118577,,3.7,Fast site,Slow (3–8kW)
20219,51.460256,-0.127508,,3.7,Fast site,Slow (3–8kW)
20220,51.454482,-0.1276,,3.7,Fast site,Slow (3–8kW)
20221,51.454419,-0.121758,,3.7,Fast site,Slow (3–8kW)
20222,51.453312,-0.126997,,3.7,Fast site,Slow (3–8kW)
20223,51.453195,-0.145687,,3.7,Fast site,Slow (3–8kW)
20224,51.451442,-0.135152,,3.7,Fast site,Slow (3–8kW)
20225,51.449118,-0.143589,,3.7,Fast site,Slow (3–8kW)
20226,51.444035,-0.162036,,3.7,Fast site,Slow (3–8kW)
20227,51.44093,-0.42426,,3.7,Fast site,Slow (3–8kW)
20228,51.44045,-0.42443,,3.7,Fast site,Slow (3–8kW)
20229,51.43996,-0.19224,,3.7,Fast site,Slow (3–8kW)
20230,51.4394,-0.19538,,3.7,Fast site,Slow (3–8kW)
20231,51.43823,-0.19881,,3.7,Fast site,Slow (3–8kW)
20232,51.437799,-0.018902,,3.7,Fast site,Slow (3–8kW)
20233,51.43767,-0.20034,,3.7,Fast site,Slow (3–8kW)
20234,51.437497,-0.201227,,3.7,Fast site,Slow (3–8kW)
20235,51.43667,-0.20097,,3.7,Fast site,Slow (3–8kW)
20236,51.434185,-0.091783,,3.7,Fast site,Slow (3–8kW)
20237,51.42965,-0.20127,,3.7,Fast site,Slow (3–8kW)
20238,51.42927,-0.20029,,3.7,Fast site,Slow (3–8kW)
20239,51.42801,-0.30331,,3.7,Fast site,Slow (3–8kW)
20240,51.42688,-0.30549,,3.7,Fast site,Slow (3–8kW)
20241,51.42684,-0.1947,,3.7,Fast site,Slow (3–8kW)
20242,51.42482,-0.21232,,3.7,Fast site,Slow (3–8kW)
20243,51.424703,-0.126106,,3.7,Fast site,Slow (3–8kW)
20244,51.424025,-0.133719,,3.7,Fast site,Slow (3–8kW)
20245,51.4233,-0.21478,,3.7,Fast site,Slow (3–8kW)
20246,51.42255,-0.18549,,3.7,Fast site,Slow (3–8kW)
20247,51.42216,-0.21485,,3.7,Fast site,Slow (3–8kW)
20248,51.422138,-0.133292,,3.7,Fast site,Slow (3–8kW)
20249,51.42203,-0.22229,,3.7,Fast site,Slow (3–8kW)
20250,51.421828,-0.081648,,3.7,Fast site,Slow (3–8kW)
20251,51.42163,-0.18622,,3.7,Fast site,Slow (3–8kW)
20252,51.42142,-0.30407,,3.7,Fast site,Slow (3–8kW)
20253,51.421056,-0.290473,,3.7,Fast site,Slow (3–8kW)
20254,51.42076,-0.17837,,3.7,Fast site,Slow (3–8kW)
20255,51.42048,-0.16988,,3.7,Fast site,Slow (3–8kW)
20256,51.42016,-0.28923,,3.7,Fast site,Slow (3–8kW)
20257,51.41996,-0.21738,,3.7,Fast site,Slow (3–8kW)
20258,51.41971,-0.15709,,3.7,Fast site,Slow (3–8kW)
20259,51.41966,-0.21238,,3.7,Fast site,Slow (3–8kW)
20260,51.419403,-0.282669,,3.7,Fast site,Slow (3–8kW)
20261,51.41902,-0.30282,,3.7,Fast site,Slow (3–8kW)
20262,51.419,-0.28903,,3.7,Fast site,Slow (3–8kW)
20263,51.41887,-0.28383,,3.7,Fast site,Slow (3–8kW)
20264,51.418842,-0.295877,,3.7,Fast site,Slow (3–8kW)
20265,51.41851,-0.30133,,3.7,Fast site,Slow (3–8kW)
20266,51.41841,-0.18844,,3.7,Fast site,Slow (3–8kW)
20267,51.41833,-0.29826,,3.7,Fast site,Slow (3–8kW)
20268,51.41813,-0.30318,,3.7,Fast site,Slow (3–8kW)
20269,51.418073,-0.293144,,3.7,Fast site,Slow (3–8kW)
20270,51.41805,-0.19044,,3.7,Fast site,Slow (3–8kW)
20271,51.418,-0.29334,,3.7,Fast site,Slow (3–8kW)
