RowID,StationID,Latitude,Longitude,Capacity_kW,Quantity,Level_OCM,DfT_Level
28588,175459,51.5055739915773,-2.48667093123981,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28589,175419,50.410412,-4.1514913,120.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
28590,175419,50.410412,-4.1514913,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
28591,175405,55.902776,-4.457299,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28592,175405,55.902776,-4.457299,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28593,175404,55.933968,-4.69025,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28594,175404,55.933968,-4.69025,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28595,175403,51.1563134164011,-0.153538589496065,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28596,175403,51.1563134164011,-0.153538589496065,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28597,175403,51.1563134164011,-0.153538589496065,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28598,175403,51.1563134164011,-0.153538589496065,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28599,175403,51.1563134164011,-0.153538589496065,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28600,175403,51.1563134164011,-0.153538589496065,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28601,175403,51.1563134164011,-0.153538589496065,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28602,175403,51.1563134164011,-0.153538589496065,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28603,175403,51.1563134164011,-0.153538589496065,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28604,175403,51.1563134164011,-0.153538589496065,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28605,175403,51.1563134164011,-0.153538589496065,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28606,175403,51.1563134164011,-0.153538589496065,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28607,175403,51.1563134164011,-0.153538589496065,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28608,175403,51.1563134164011,-0.153538589496065,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28609,175403,51.1563134164011,-0.153538589496065,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28610,175403,51.1563134164011,-0.153538589496065,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28611,175403,51.1563134164011,-0.153538589496065,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28612,175403,51.1563134164011,-0.153538589496065,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28613,175403,51.1563134164011,-0.153538589496065,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28614,175403,51.1563134164011,-0.153538589496065,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28615,175403,51.1563134164011,-0.153538589496065,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28616,175403,51.1563134164011,-0.153538589496065,100.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28617,175403,51.1563134164011,-0.153538589496065,100.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28618,175403,51.1563134164011,-0.153538589496065,100.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28619,175403,51.1563134164011,-0.153538589496065,100.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28620,175403,51.1563134164011,-0.153538589496065,100.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28621,175403,51.1563134164011,-0.153538589496065,100.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28622,175400,52.9500870532613,-3.04220274179636,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
28623,175400,52.9500870532613,-3.04220274179636,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
28624,175399,55.960352,-4.79682,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28625,175399,55.960352,-4.79682,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28626,175398,55.94097,-4.71857,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28627,175398,55.94097,-4.71857,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28628,175397,55.442205,-4.249896,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28629,175395,56.13401,-4.14972,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28630,175394,55.604601,-2.752472,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28631,175394,55.604601,-2.752472,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28632,175394,55.604601,-2.752472,43.0,1,Level 3:  High (Over 40kW),Fast (8–49kW)
28633,175394,55.604601,-2.752472,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28634,175393,56.251738,-4.709013,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28635,175388,51.918308,-0.668806,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28636,175388,51.918308,-0.668806,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28637,175388,51.918308,-0.668806,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28638,175388,51.918308,-0.668806,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28639,175371,53.1043631378057,-0.173611764246971,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28640,175371,53.1043631378057,-0.173611764246971,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28641,175371,53.1043631378057,-0.173611764246971,43.0,1,Level 3:  High (Over 40kW),Fast (8–49kW)
28642,175356,53.23214,-3.142146,250.0,8,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28643,175354,50.6374536492739,-2.46984669376911,150.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28644,175354,50.6374536492739,-2.46984669376911,100.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28645,175354,50.6374536492739,-2.46984669376911,150.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28646,175354,50.6374536492739,-2.46984669376911,100.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28647,175323,51.2428984338941,0.700365430934653,150.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28648,175323,51.2428984338941,0.700365430934653,100.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28649,175323,51.2428984338941,0.700365430934653,150.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28650,175323,51.2428984338941,0.700365430934653,100.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28651,175297,52.7809008347274,-1.22828019919939,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
28652,175297,52.7809008347274,-1.22828019919939,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
28653,175282,55.075025,-3.582216,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28654,175282,55.075025,-3.582216,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28655,175281,55.119503,-3.353181,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28656,175281,55.119503,-3.353181,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28657,175246,53.817999853880195,-3.0544371675977118,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28658,175245,53.815930421184106,-3.053972008130245,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28659,175245,53.815930421184106,-3.053972008130245,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28660,175243,53.37203674288526,-3.186632549232172,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28661,175243,53.37203674288526,-3.186632549232172,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28662,175243,53.37203674288526,-3.186632549232172,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28663,175242,53.87318029079108,-3.026275327250005,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28664,175242,53.87318029079108,-3.026275327250005,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28665,175242,53.87318029079108,-3.026275327250005,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28666,175239,51.5933822847327,-3.79172548456791,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
28667,175239,51.5933822847327,-3.79172548456791,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
28668,175238,54.32447530150654,-2.721428613173657,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28669,175218,52.458979,-1.998945,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28670,175218,52.458979,-1.998945,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28671,175218,52.458979,-1.998945,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28672,175218,52.458979,-1.998945,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28673,175217,51.57173,-3.012668,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28674,175217,51.57173,-3.012668,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28675,175217,51.57173,-3.012668,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28676,175199,52.3412303,-1.3302845,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
28677,175199,52.3412303,-1.3302845,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
28678,175199,52.3412303,-1.3302845,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28679,175198,52.37702663501142,-1.2369170053382277,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28680,175198,52.37702663501142,-1.2369170053382277,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28681,175198,52.37702663501142,-1.2369170053382277,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28682,175197,53.1980115174889,-2.51382806434185,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
28683,175197,53.1980115174889,-2.51382806434185,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
28684,175196,52.40072111361772,-0.7325443892962085,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28685,175196,52.40072111361772,-0.7325443892962085,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28686,175196,52.40072111361772,-0.7325443892962085,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28687,175195,52.22335512523722,-2.7575482557983833,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28688,175195,52.22335512523722,-2.7575482557983833,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28689,175195,52.22335512523722,-2.7575482557983833,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28690,175194,53.552597948454405,-2.2945105345569345,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28691,175194,53.552597948454405,-2.2945105345569345,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28692,175194,53.552597948454405,-2.2945105345569345,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28693,175192,51.28359,1.074741,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28694,175189,52.41009693079866,-1.2513283596296105,250.0,12,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28695,175188,52.4102118698514,-1.2503437507537,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28696,175188,52.4102118698514,-1.2503437507537,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28697,175188,52.4102118698514,-1.2503437507537,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28698,175188,52.4102118698514,-1.2503437507537,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28699,175188,52.4102118698514,-1.2503437507537,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28700,175188,52.4102118698514,-1.2503437507537,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28701,175188,52.4102118698514,-1.2503437507537,100.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28702,175188,52.4102118698514,-1.2503437507537,100.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28703,175188,52.4102118698514,-1.2503437507537,100.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28704,175188,52.4102118698514,-1.2503437507537,100.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28705,175188,52.4102118698514,-1.2503437507537,100.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28706,175188,52.4102118698514,-1.2503437507537,100.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28707,175188,52.4102118698514,-1.2503437507537,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28708,175188,52.4102118698514,-1.2503437507537,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28709,175188,52.4102118698514,-1.2503437507537,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28710,175188,52.4102118698514,-1.2503437507537,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28711,175188,52.4102118698514,-1.2503437507537,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28712,175188,52.4102118698514,-1.2503437507537,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28713,175172,51.2174606,-0.7903685,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28714,175172,51.2174606,-0.7903685,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28715,175172,51.2174606,-0.7903685,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28716,175172,51.2174606,-0.7903685,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28717,175172,51.2174606,-0.7903685,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28718,175171,51.552466234108664,-0.5329344914673584,7.2,12,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28719,175160,54.89912195947721,-1.5343446400059975,7.0,8,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28720,175159,51.7066088222998,-4.77511849684902,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28721,175158,52.7913971571794,1.25245051057846,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28722,175158,52.7913971571794,1.25245051057846,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28723,175158,52.7913971571794,1.25245051057846,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28724,175158,52.7913971571794,1.25245051057846,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28725,175157,51.42866414451436,-2.0388009687009117,22.0,2,Level 1 : Low (Under 2kW),Fast (8–49kW)
28726,175157,51.42866414451436,-2.0388009687009117,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28727,175156,51.5034747593116,-0.219173853713073,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28728,175156,51.5034747593116,-0.219173853713073,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28729,175155,52.2285059764021,-0.271773050852062,3.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28730,175154,52.9266120336854,-1.21401647940593,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28731,175154,52.9266120336854,-1.21401647940593,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28732,175154,52.9266120336854,-1.21401647940593,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28733,175154,52.9266120336854,-1.21401647940593,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28734,175153,52.226847810423,-0.268305954429024,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28735,175152,52.6896034702681,-2.49186649030321,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28736,175152,52.6896034702681,-2.49186649030321,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28737,175152,52.6896034702681,-2.49186649030321,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28738,175152,52.6896034702681,-2.49186649030321,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28739,175151,52.4763443988121,-2.03688485720261,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28740,175151,52.4763443988121,-2.03688485720261,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28741,175151,52.4763443988121,-2.03688485720261,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28742,175150,52.12813563685225,-0.4723968808622203,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28743,175149,52.001045394704,-0.725688951220718,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28744,175149,52.001045394704,-0.725688951220718,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28745,175149,52.001045394704,-0.725688951220718,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28746,175149,52.001045394704,-0.725688951220718,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28747,175148,53.4260405534794,-2.80318991991749,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28748,175148,53.4260405534794,-2.80318991991749,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28749,175148,53.4260405534794,-2.80318991991749,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28750,175148,53.4260405534794,-2.80318991991749,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28751,175146,52.9051654904406,-0.637035480626878,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
28752,175146,52.9051654904406,-0.637035480626878,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
28753,175129,52.413625,-1.441816,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28754,175129,52.413625,-1.441816,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28755,175129,52.413625,-1.441816,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28756,175129,52.413625,-1.441816,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28757,175128,51.53796305704839,-1.7347411290564878,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28758,175127,51.545284491469566,-0.47596417539954844,150.0,12,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28759,175127,51.545284491469566,-0.47596417539954844,150.0,12,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28760,175120,55.87791414647032,-4.384364133689246,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28761,175120,55.87791414647032,-4.384364133689246,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28762,175120,55.87791414647032,-4.384364133689246,43.0,1,Level 3:  High (Over 40kW),Fast (8–49kW)
28763,175106,51.587858905275056,-0.6291720299290091,350.0,6,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28764,175096,50.863745,-3.38449,350.0,6,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28765,175094,53.713494,-2.477038,350.0,6,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28766,175078,57.597735,-3.70648,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28767,175069,51.305357,-0.406729,350.0,18,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28768,175046,51.094361,1.046817,350.0,4,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28769,175034,51.4250859391537,-1.03161403924582,100.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28770,175034,51.4250859391537,-1.03161403924582,150.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28771,175034,51.4250859391537,-1.03161403924582,150.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28772,175034,51.4250859391537,-1.03161403924582,150.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28773,175034,51.4250859391537,-1.03161403924582,150.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
28774,175034,51.4250859391537,-1.03161403924582,100.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28775,175034,51.4250859391537,-1.03161403924582,100.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28776,175034,51.4250859391537,-1.03161403924582,100.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28777,175032,56.63676909094542,-2.9218934285667046,50.0,4,Level 3:  High (Over 40kW),Rapid (50–149kW)
28778,175032,56.63676909094542,-2.9218934285667046,50.0,4,Level 3:  High (Over 40kW),Rapid (50–149kW)
28779,175032,56.63676909094542,-2.9218934285667046,43.0,4,Level 3:  High (Over 40kW),Fast (8–49kW)
28780,175032,56.63676909094542,-2.9218934285667046,22.0,6,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28781,175013,55.911113,-3.238268,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28782,175013,55.911113,-3.238268,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28783,175012,51.443123,0.758992,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28784,175012,51.443123,0.758992,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28785,175011,50.816155,-0.558128,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28786,175011,50.816155,-0.558128,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28787,175011,50.816155,-0.558128,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28788,175011,50.816155,-0.558128,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28789,175010,52.184247,1.019011,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28790,175010,52.184247,1.019011,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28791,175009,52.58164,-1.127313,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28792,175009,52.58164,-1.127313,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28793,175009,52.58164,-1.127313,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28794,175009,52.58164,-1.127313,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28795,175007,51.413162,0.123074,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28796,175007,51.413162,0.123074,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28797,175007,51.413162,0.123074,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28798,175007,51.413162,0.123074,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28799,175006,54.613524,-1.066035,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28800,175006,54.613524,-1.066035,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28801,175005,51.985339,-0.185574,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28802,175005,51.985339,-0.185574,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28803,175005,51.985339,-0.185574,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28804,175005,51.985339,-0.185574,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28805,175004,52.412246,-4.083691,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28806,175004,52.412246,-4.083691,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28807,175004,52.412246,-4.083691,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28808,175004,52.412246,-4.083691,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28809,175003,51.498681,-0.406995,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28810,175003,51.498681,-0.406995,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28811,175003,51.498681,-0.406995,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28812,175003,51.498681,-0.406995,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28813,175002,53.001555616613,-0.410176596289261,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28814,175002,53.001555616613,-0.410176596289261,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28815,175002,53.001555616613,-0.410176596289261,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28816,175002,53.001555616613,-0.410176596289261,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28817,175001,53.550856,-2.625483,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28818,175001,53.550856,-2.625483,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28819,175001,53.550856,-2.625483,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28820,175001,53.550856,-2.625483,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28821,174992,51.21733458478607,-3.572571806903852,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28822,174988,53.57597211180817,-2.4293105676104005,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28823,174988,53.57597211180817,-2.4293105676104005,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
28824,174988,53.57597211180817,-2.4293105676104005,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
28825,174987,53.592203050050955,-2.2170709553676033,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28826,174987,53.592203050050955,-2.2170709553676033,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28827,174987,53.592203050050955,-2.2170709553676033,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28828,174986,53.71185838443719,-1.3408038229654267,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28829,174985,53.94822294295494,-1.1196872883554079,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28830,174984,54.13810705073652,-0.7978976516285456,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28831,174983,54.137972080224216,-0.7979713691130428,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28832,174982,54.24428143826759,-0.7741327387813044,22.0,4,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28833,174981,54.27051234727105,-0.9331073288419702,22.0,4,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28834,174979,53.223023,-0.5320423,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
28835,174979,53.223023,-0.5320423,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28836,174979,53.223023,-0.5320423,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
28837,174979,53.223023,-0.5320423,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28838,174978,53.960912732618596,-1.072506120798721,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28839,174978,53.960912732618596,-1.072506120798721,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
28840,174975,51.6698068376683,-1.30584025223936,50.0,4,Level 3:  High (Over 40kW),Rapid (50–149kW)
28841,174975,51.6698068376683,-1.30584025223936,50.0,4,Level 3:  High (Over 40kW),Rapid (50–149kW)
