StationID,Latitude,Longitude,Title,TotalCapacity_kW,StationType,Bands,Below 3kW,Fast (8–49kW),Rapid (50–149kW),Slow (3–8kW),Ultra-rapid (150kW+)
287144,53.391534,-2.935774,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287143,53.391533,-2.919483,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287142,53.391533,-2.945668,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287140,53.391195,-2.919231,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287137,53.391163,-2.937607,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287136,53.391158,-2.938816,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287134,53.391143,-2.938062,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287133,53.391134,-2.939198,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287131,53.390946,-2.912082,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287128,53.390705,-2.968004,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287122,53.389328,-2.962856,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287119,53.389048,-2.918424,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287115,53.388415,-2.918194,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287108,53.387699,-2.921517,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287106,53.387063,-2.906053,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287104,53.386853,-2.924648,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287103,53.386848,-2.906476,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287101,53.386733,-2.906937,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287099,53.386382,-2.910283,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287098,53.386308,-2.908032,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287097,53.386254,-2.904702,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287096,53.385798,-2.905934,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287094,53.384745,-2.909554,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287086,53.379947,-2.947099,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287084,53.377763,-2.927759,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287083,53.377678,-2.876737,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287082,53.37493,-2.873024,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287079,53.374321,-2.94143,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287078,53.373955,-2.94175,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287077,53.373415,-2.940856,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287074,53.372892,-2.927615,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287071,53.372835,-2.942009,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287070,53.372812,-2.940661,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287064,53.371773,-2.941849,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
287060,53.36077,-2.907688,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286383,51.558775,-0.221,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286379,51.557435,-0.22019,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286378,51.557291,-0.22727,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286377,51.556988,-0.21905,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286341,51.552259,-0.22571,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286331,51.550574,-0.22413,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286328,51.550349,-0.21552,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286323,51.549875,-0.23391,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286316,51.549428,-0.22672,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286314,51.549423,-0.23094,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286311,51.549191,-0.23074,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286309,51.5491,-0.22711,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286308,51.549019,-0.22443,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286304,51.54877,-0.22899,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286302,51.548563,-0.22989,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286300,51.548146,-0.2309,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286296,51.547869,-0.22038,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286295,51.547869,-0.23788,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286291,51.547778,-0.22947,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286290,51.547629,-0.22806,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286289,51.547604,-0.23067,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286285,51.547182,-0.23868,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286283,51.547105,-0.23461,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286282,51.547014,-0.22434,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286280,51.546963,-0.23356,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286276,51.546772,-0.25987,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286275,51.546735,-0.23789,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286272,51.546637,-0.22353,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286268,51.546411,-0.22977,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286266,51.546355,-0.2302,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286265,51.546342,-0.23679,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286262,51.546244,-0.23421,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286256,51.545956,-0.26197,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286253,51.545752,-0.26203,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286245,51.544978,-0.23568,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286242,51.544897,-0.23263,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286239,51.54481,-0.24648,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286237,51.544607,-0.2327,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286236,51.544503,-0.21784,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286235,51.544449,-0.23402,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286234,51.544398,-0.23443,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286224,51.543501,-0.22696,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286222,51.54325,-0.22226,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286221,51.542995,-0.2213,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286216,51.541437,-0.23596,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286213,51.541181,-0.20295,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286210,51.540783,-0.19992,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286209,51.540643,-0.22285,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286208,51.540595,-0.20169,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286200,51.540134,-0.19961,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286199,51.540133,-0.20145,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286188,51.538715,-0.23667,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286187,51.538674,-0.21884,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286177,51.53764,-0.22094,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286174,51.537481,-0.23719,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286173,51.537479,-0.22031,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286172,51.537377,-0.23438,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286170,51.53727,-0.19824,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286164,51.536857,-0.22942,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286163,51.536851,-0.20715,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286161,51.536614,-0.22614,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286160,51.536614,-0.23819,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286157,51.536407,-0.20338,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286156,51.536374,-0.21903,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286155,51.536353,-0.20849,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286154,51.536265,-0.20638,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286148,51.535834,-0.20789,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286144,51.535588,-0.21338,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286143,51.535372,-0.23031,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286141,51.535026,-0.22685,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286139,51.534694,-0.20777,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286136,51.534201,-0.23657,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286133,51.533809,-0.22511,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286121,51.532632,-0.21822,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286115,51.532219,-0.236329,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286108,51.531282,-0.22623,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286104,51.530691,-0.2265,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286102,51.529957,-0.21519,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286086,51.521863,-0.229089,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286085,51.521408,-0.228315,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286071,51.515791,-0.246856,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286065,51.51329,-0.243311,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286064,51.512924,-0.243952,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286063,51.512794,-0.244867,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286061,51.512272,-0.241212,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286058,51.512081,-0.243048,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286057,51.512051,-0.241628,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286056,51.511642,-0.24599,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286055,51.511494,-0.237241,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286054,51.511467,-0.244997,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286053,51.511391,-0.238893,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286052,51.511276,-0.242418,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286050,51.510651,-0.242447,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286043,51.509037,-0.236087,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286040,51.508861,-0.23516,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286035,51.50788,-0.236564,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286030,51.506464,-0.246511,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286029,51.506324,-0.237235,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286028,51.505931,-0.232693,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286027,51.505835,-0.239545,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286026,51.50583,-0.245977,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286025,51.505744,-0.230171,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286024,51.505703,-0.232016,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286023,51.505666,-0.23996,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286022,51.505635,-0.240861,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286021,51.505573,-0.245916,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286020,51.505534,-0.227856,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286019,51.505422,-0.23017,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286017,51.505211,-0.231281,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286016,51.505178,-0.242288,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286015,51.505166,-0.244389,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286014,51.505152,-0.230096,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286013,51.505091,-0.231946,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286012,51.505071,-0.225843,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286009,51.504842,-0.233563,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286008,51.504698,-0.2333,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286007,51.504692,-0.225786,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286006,51.504669,-0.229452,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286005,51.504653,-0.231893,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286004,51.504631,-0.230014,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286003,51.504376,-0.225835,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286002,51.504336,-0.245256,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286001,51.504334,-0.247859,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
286000,51.50433,-0.229559,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285999,51.504287,-0.245564,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285998,51.50418,-0.23191,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285997,51.504176,-0.24504,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285996,51.504152,-0.225725,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285995,51.503915,-0.225574,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285994,51.503886,-0.2461,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285993,51.503642,-0.225371,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285992,51.503631,-0.217329,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285991,51.503607,-0.217114,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285990,51.503531,-0.245166,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285989,51.503448,-0.216767,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285988,51.503413,-0.22528,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285987,51.503367,-0.234605,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285986,51.50335,-0.21747,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285985,51.50333,-0.233681,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285984,51.503192,-0.234051,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285983,51.503154,-0.216637,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285982,51.503143,-0.225094,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285980,51.50309,-0.217387,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285979,51.503031,-0.244964,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285978,51.503025,-0.241781,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285976,51.503002,-0.249091,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285975,51.502974,-0.216371,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285974,51.502961,-0.247352,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285973,51.502867,-0.249566,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285972,51.502828,-0.233937,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285971,51.502758,-0.246978,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285970,51.502549,-0.24987,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285969,51.502548,-0.233985,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285968,51.502378,-0.246587,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285967,51.5023,-0.22928,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285966,51.502297,-0.221212,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285964,51.502261,-0.246528,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285962,51.502176,-0.245671,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285961,51.502139,-0.246134,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285960,51.502107,-0.25069,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285958,51.501986,-0.246327,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285957,51.501934,-0.229501,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285955,51.501841,-0.218565,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285954,51.501839,-0.24515,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285953,51.501802,-0.250555,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285952,51.501771,-0.232823,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285951,51.501564,-0.218878,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285949,51.50149,-0.233604,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285948,51.501322,-0.25012,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285946,51.501162,-0.215126,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285944,51.501148,-0.218295,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285942,51.50108,-0.25027,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285941,51.501035,-0.218689,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285939,51.500874,-0.241303,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285938,51.500807,-0.218885,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285937,51.500807,-0.246485,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285936,51.500743,-0.216625,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285935,51.500706,-0.250387,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285934,51.500677,-0.219371,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285933,51.500585,-0.250747,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285932,51.500572,-0.215975,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285928,51.49956,-0.245761,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285925,51.499296,-0.245436,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285924,51.49929,-0.243267,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285923,51.499216,-0.249941,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285922,51.499159,-0.249681,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285921,51.499059,-0.243143,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285917,51.498613,-0.247871,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285916,51.498539,-0.215492,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285915,51.498423,-0.248268,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285911,51.498131,-0.248748,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285909,51.497281,-0.211732,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285906,51.495528,-0.229296,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285905,51.495442,-0.240877,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285902,51.495293,-0.242837,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285901,51.495033,-0.230448,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285900,51.494872,-0.230378,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285899,51.4947,-0.24877,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285898,51.49453,-0.25175,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285897,51.494357,-0.239588,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285895,51.49394,-0.250785,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285893,51.4936,-0.250784,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285892,51.493556,-0.213689,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285890,51.49336,-0.250657,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285887,51.493224,-0.211122,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285885,51.493124,-0.23935,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285884,51.493095,-0.21353,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285881,51.492943,-0.244606,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
285880,51.49272,-0.239208,0.0,4.8,Fast site,Slow (3–8kW),0.0,0.0,0.0,4.8,0.0
