ConnectorID,StationID,Latitude,Longitude,Power_kW,DfT_Band,Level,ConnectionType,CurrentType
conn_64421,9694,54.5420651,-1.32309829999997,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64422,9694,54.5420651,-1.32309829999997,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64417,5041,54.543231,-1.59228800000005,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64418,5041,54.543231,-1.59228800000005,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64419,5041,54.543231,-1.59228800000005,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64420,5041,54.543231,-1.59228800000005,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64415,9693,53.5101621,-2.3387659,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64416,9693,53.5101621,-2.3387659,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64414,12030,53.4782986689819,-2.09178283663175,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64412,9692,53.548738,-2.62822830000005,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64413,9692,53.548738,-2.62822830000005,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64410,9691,53.4883894,-2.28469810000001,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64411,9691,53.4883894,-2.28469810000001,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64408,9690,53.4883499,-2.27857900000004,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64409,9690,53.4883499,-2.27857900000004,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64406,12104,54.42542049999999,-2.961613599999964,3.3,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64407,12104,54.42542049999999,-2.961613599999964,3.3,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64405,10443,50.6893575,-3.23129849999998,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64404,10443,50.6893575,-3.23129849999998,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64402,9689,52.9864478849509,-2.17296918518071,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64403,9689,52.9864478849509,-2.17296918518071,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64401,10442,52.9524485121793,-1.18264496326447,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64400,10442,52.9524485121793,-1.18264496326447,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64398,9688,53.00975709999999,-2.181638000000021,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64399,9688,53.00975709999999,-2.181638000000021,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64396,9687,52.8096414,-2.0950871000000006,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64397,9687,52.8096414,-2.0950871000000006,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64394,9686,52.8065159,-2.0929370000000063,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64395,9686,52.8065159,-2.0929370000000063,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64392,9685,52.9261499,-1.464009400000009,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64393,9685,52.9261499,-1.464009400000009,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64390,10441,51.8438342,-3.102606299999934,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64391,10441,51.8438342,-3.102606299999934,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64388,9684,52.4068670754038,-0.7338458581970109,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64389,9684,52.4068670754038,-0.7338458581970109,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64386,9683,52.1142297,-2.325349899999992,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64387,9683,52.1142297,-2.325349899999992,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64384,9682,52.197,-2.245,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64385,9682,52.197,-2.245,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64382,9681,52.193,-2.2328,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64383,9681,52.193,-2.2328,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64380,25102,52.1861610074972,-2.18109113118282,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
conn_64381,25102,52.1861610074972,-2.18109113118282,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
conn_64379,25102,52.1861610074972,-2.18109113118282,43.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64377,9680,52.3363861,-1.8818840999999793,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64378,9680,52.3363861,-1.8818840999999793,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64375,10660,52.1929581,-1.70178740000006,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64376,10660,52.1929581,-1.70178740000006,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64373,10659,52.189536,-1.70900440000003,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64374,10659,52.189536,-1.70900440000003,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64371,10440,52.3965786,-1.483980900000006,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64372,10440,52.3965786,-1.483980900000006,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64369,9679,52.778368,-1.218212,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64370,9679,52.778368,-1.218212,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64367,3415,52.735986,-2.721403,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64368,3415,52.735986,-2.721403,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64363,5040,51.6074934132062,-0.209512710571289,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64364,5040,51.6074934132062,-0.209512710571289,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64365,5040,51.6074934132062,-0.209512710571289,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64366,5040,51.6074934132062,-0.209512710571289,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64358,309,51.6157944,-0.130454099999952,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64359,309,51.6157944,-0.130454099999952,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64360,309,51.6157944,-0.130454099999952,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64361,309,51.6157944,-0.130454099999952,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64362,309,51.6157944,-0.130454099999952,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64351,23356,51.6310779652486,-0.176135301589966,60.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
conn_64352,23356,51.6310779652486,-0.176135301589966,60.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
conn_64353,23356,51.6310779652486,-0.176135301589966,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64354,23356,51.6310779652486,-0.176135301589966,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64355,23356,51.6310779652486,-0.176135301589966,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64356,23356,51.6310779652486,-0.176135301589966,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64357,23356,51.6310779652486,-0.176135301589966,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64349,9678,51.6501415398807,-0.148023942991585,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64350,9678,51.6501415398807,-0.148023942991585,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64348,12029,50.4748134,-4.60865450000006,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64347,12028,51.6255133819166,-0.0627425764105283,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64345,9677,51.64041215,-0.0412761951787525,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64346,9677,51.64041215,-0.0412761951787525,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64343,9676,51.6150506,0.0255395,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64344,9676,51.6150506,0.0255395,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64335,161,51.64155215,0.0551332819181989,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64336,161,51.64155215,0.0551332819181989,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64337,161,51.64155215,0.0551332819181989,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64338,161,51.64155215,0.0551332819181989,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64339,161,51.64155215,0.0551332819181989,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64340,161,51.64155215,0.0551332819181989,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64341,161,51.64155215,0.0551332819181989,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64342,161,51.64155215,0.0551332819181989,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64327,160,51.5754764,0.0899913,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64328,160,51.5754764,0.0899913,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64329,160,51.5754764,0.0899913,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64330,160,51.5754764,0.0899913,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64331,160,51.5754764,0.0899913,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64332,160,51.5754764,0.0899913,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64333,160,51.5754764,0.0899913,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64334,160,51.5754764,0.0899913,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_64321,3663,51.5771469,0.1152286,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64322,3663,51.5771469,0.1152286,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64323,3663,51.5771469,0.1152286,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64324,3663,51.5771469,0.1152286,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64325,3663,51.5771469,0.1152286,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64326,3663,51.5771469,0.1152286,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64317,5039,51.5569,0.0718,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64318,5039,51.5569,0.0718,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64319,5039,51.5569,0.0718,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64320,5039,51.5569,0.0718,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64315,9675,51.5369680379924,0.0721014348842873,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64316,9675,51.5369680379924,0.0721014348842873,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64311,6555,51.5314092,0.1477138,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64312,6555,51.5314092,0.1477138,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64313,6555,51.5314092,0.1477138,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64314,6555,51.5314092,0.1477138,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64307,9922,51.529341,0.1701162,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64308,9922,51.529341,0.1701162,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64309,9922,51.529341,0.1701162,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64310,9922,51.529341,0.1701162,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64305,9674,51.4161,0.123027,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64306,9674,51.4161,0.123027,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64301,6554,51.397537,0.174579,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64302,6554,51.397537,0.174579,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64303,6554,51.397537,0.174579,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64304,6554,51.397537,0.174579,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64299,9673,51.4216579,0.0220983,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64300,9673,51.4216579,0.0220983,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64297,9672,51.41032625,0.0244592820549385,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64298,9672,51.41032625,0.0244592820549385,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64295,9671,51.4022775,0.0167663,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64296,9671,51.4022775,0.0167663,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64291,6248,51.4070648,0.0061371,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64292,6248,51.4070648,0.0061371,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64293,6248,51.4070648,0.0061371,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64294,6248,51.4070648,0.0061371,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64287,6247,51.4095617333333,-0.0253244,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64288,6247,51.4095617333333,-0.0253244,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64289,6247,51.4095617333333,-0.0253244,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64290,6247,51.4095617333333,-0.0253244,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64283,5038,51.4110326,-0.0255257,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64284,5038,51.4110326,-0.0255257,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64285,5038,51.4110326,-0.0255257,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64286,5038,51.4110326,-0.0255257,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64279,6246,51.4079959,-0.0360645,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64280,6246,51.4079959,-0.0360645,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64281,6246,51.4079959,-0.0360645,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64282,6246,51.4079959,-0.0360645,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64274,5176,51.4461179,-0.0243341,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64275,5176,51.4461179,-0.0243341,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64276,5176,51.4461179,-0.0243341,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64277,5176,51.4461179,-0.0243341,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64278,5176,51.4461179,-0.0243341,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64270,6245,51.4192855,-0.0540578,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64271,6245,51.4192855,-0.0540578,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64272,6245,51.4192855,-0.0540578,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64273,6245,51.4192855,-0.0540578,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64268,10439,51.3673568,-0.11837079999998,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64269,10439,51.3673568,-0.11837079999998,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64262,3884,51.3620021709811,-0.19529918025663,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64263,3884,51.3620021709811,-0.19529918025663,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64264,3884,51.3620021709811,-0.19529918025663,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64265,3884,51.3620021709811,-0.19529918025663,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64266,3884,51.3620021709811,-0.19529918025663,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64267,3884,51.3620021709811,-0.19529918025663,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64260,10438,51.4076997312027,-0.168066562424936,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64261,10438,51.4076997312027,-0.168066562424936,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64258,9670,51.4146301,-0.1224792,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64259,9670,51.4146301,-0.1224792,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64254,6244,51.3578741418776,-0.150951670521017,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64255,6244,51.3578741418776,-0.150951670521017,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64256,6244,51.3578741418776,-0.150951670521017,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64257,6244,51.3578741418776,-0.150951670521017,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64252,10658,51.4156857184535,-0.373814105987549,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64253,10658,51.4156857184535,-0.373814105987549,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64248,5037,51.3736255360294,-0.361288189888,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64249,5037,51.3736255360294,-0.361288189888,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64250,5037,51.3736255360294,-0.361288189888,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64251,5037,51.3736255360294,-0.361288189888,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64246,9669,51.3680362472028,-0.366464853286743,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64247,9669,51.3680362472028,-0.366464853286743,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64242,3414,51.4051907121277,-0.510202873265371,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64243,3414,51.4051907121277,-0.510202873265371,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64244,3414,51.4051907121277,-0.510202873265371,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64245,3414,51.4051907121277,-0.510202873265371,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64238,3414,51.4051907121277,-0.510202873265371,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64239,3414,51.4051907121277,-0.510202873265371,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64240,3414,51.4051907121277,-0.510202873265371,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64241,3414,51.4051907121277,-0.510202873265371,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64233,5134,51.4405969793093,-0.391387939453125,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64234,5134,51.4405969793093,-0.391387939453125,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64235,5134,51.4405969793093,-0.391387939453125,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64236,5134,51.4405969793093,-0.391387939453125,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64237,5134,51.4405969793093,-0.391387939453125,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64229,6243,51.4482699593883,-0.411039900247261,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64230,6243,51.4482699593883,-0.411039900247261,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64231,6243,51.4482699593883,-0.411039900247261,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64232,6243,51.4482699593883,-0.411039900247261,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64224,1087,51.472532,-0.3848874,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64225,1087,51.472532,-0.3848874,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64226,1087,51.472532,-0.3848874,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64227,1087,51.472532,-0.3848874,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64228,1087,51.472532,-0.3848874,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64219,1087,51.472532,-0.3848874,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64220,1087,51.472532,-0.3848874,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64221,1087,51.472532,-0.3848874,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64222,1087,51.472532,-0.3848874,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64223,1087,51.472532,-0.3848874,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64217,12272,51.4686132,-0.3613471,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64218,12272,51.4686132,-0.3613471,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64215,6242,51.4657672736042,-0.330404194195577,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64216,6242,51.4657672736042,-0.330404194195577,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64213,6242,51.4657672736042,-0.330404194195577,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64214,6242,51.4657672736042,-0.330404194195577,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64211,9668,51.46657105,-0.336559189511281,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64212,9668,51.46657105,-0.336559189511281,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64205,3662,51.4741394823883,-0.326735973358154,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64206,3662,51.4741394823883,-0.326735973358154,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64207,3662,51.4741394823883,-0.326735973358154,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64208,3662,51.4741394823883,-0.326735973358154,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64209,3662,51.4741394823883,-0.326735973358154,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64210,3662,51.4741394823883,-0.326735973358154,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64201,6241,51.485341,-0.3012134,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64202,6241,51.485341,-0.3012134,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64203,6241,51.485341,-0.3012134,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64204,6241,51.485341,-0.3012134,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64199,10657,51.5126386,-0.3214553,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64200,10657,51.5126386,-0.3214553,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64192,23675,55.874253,-4.363597,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
conn_64198,23675,55.874253,-4.363597,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
conn_64193,23675,55.874253,-4.363597,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
conn_64194,23675,55.874253,-4.363597,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64195,23675,55.874253,-4.363597,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64196,23675,55.874253,-4.363597,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64197,23675,55.874253,-4.363597,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64191,12027,54.786703,-1.536564,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64190,12026,55.03571,-2.126786,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64187,6405,54.582585,-1.352914,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64188,6405,54.582585,-1.352914,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64189,6405,54.582585,-1.352914,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64183,5036,54.657799,-1.673,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64184,5036,54.657799,-1.673,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64185,5036,54.657799,-1.673,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64186,5036,54.657799,-1.673,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64181,12025,51.3940780546616,-0.305480808019638,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64182,12025,51.3940780546616,-0.305480808019638,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64179,10437,51.43112965,-0.264298867528567,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64180,10437,51.43112965,-0.264298867528567,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64177,9667,51.41536789732,-0.2520470829422172,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64178,9667,51.41536789732,-0.2520470829422172,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_64173,333,51.3808970964092,-0.123587525137204,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
conn_64174,333,51.3808970964092,-0.123587525137204,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
