StationID,Power_kW,Quantity,Capacity_kW,DfT_Band,Level,ConnectionType,CurrentType
258996,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
258996,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
258996,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
258996,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
258997,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
258997,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
258997,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
258997,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
258997,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
258997,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
258997,180.0,1,180.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
258997,180.0,1,180.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
258997,180.0,1,180.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
258997,180.0,1,180.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
258997,180.0,1,180.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
258997,180.0,1,180.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
258998,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
258998,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
258998,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
258998,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
258998,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
258998,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
258998,240.0,1,240.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
258998,240.0,1,240.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
258998,240.0,1,240.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
258998,240.0,1,240.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
258998,240.0,1,240.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
258998,240.0,1,240.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
258999,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
258999,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
258999,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
258999,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
258999,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
258999,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259000,45.0,1,45.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259000,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259000,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259000,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259000,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259000,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259001,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259001,80.0,1,80.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259001,75.0,1,75.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259001,180.0,1,180.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259001,180.0,1,180.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259001,180.0,1,180.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259001,180.0,1,180.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259001,180.0,1,180.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259002,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259002,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259002,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259002,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259002,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259002,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259002,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259002,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259002,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259002,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259002,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259002,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259002,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259002,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259002,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259002,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259002,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259002,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259002,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259002,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259002,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259002,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259002,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259002,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259002,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259002,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259002,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259002,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259002,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259002,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259002,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259002,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259002,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259002,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259002,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259003,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259003,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259003,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259003,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259003,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259004,35.0,1,35.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259004,35.0,1,35.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259004,35.0,1,35.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259004,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259004,60.0,1,60.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259005,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259005,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259005,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259005,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259005,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259005,237.0,1,237.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259005,237.0,1,237.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259005,237.0,1,237.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259005,237.0,1,237.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259005,237.0,1,237.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259005,237.0,1,237.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259006,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259006,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259006,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259006,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259006,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259006,237.0,1,237.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259006,237.0,1,237.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259006,237.0,1,237.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259006,237.0,1,237.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259006,237.0,1,237.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259006,237.0,1,237.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259007,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259007,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259007,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259007,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259007,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259007,290.0,1,290.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259007,290.0,1,290.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259007,290.0,1,290.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259007,290.0,1,290.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259007,290.0,1,290.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259007,290.0,1,290.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259009,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259009,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259009,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259009,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259009,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259009,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259009,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259009,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259009,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259009,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259009,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259009,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259009,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259009,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259009,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259009,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259010,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259010,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259010,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259010,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259010,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259010,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259010,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259010,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259010,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259010,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259010,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259010,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259010,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259010,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259010,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259010,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259010,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259010,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259010,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259011,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259011,60.0,1,60.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259011,60.0,1,60.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259012,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259012,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259012,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259012,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259012,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259012,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259012,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259012,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259012,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259012,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259012,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259012,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259012,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259012,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259012,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259012,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259013,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259013,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259013,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259013,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259013,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259014,45.0,1,45.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259014,45.0,1,45.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259014,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259014,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259014,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259015,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259015,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259015,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259015,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259015,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259015,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259016,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259016,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259016,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259016,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259016,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259016,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259016,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259016,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259016,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259016,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259016,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259016,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259016,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259016,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259016,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259016,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259016,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259016,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259016,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259016,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259016,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259016,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259016,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259016,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259016,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259016,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259016,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259016,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259016,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259016,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259016,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259016,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259016,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259016,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259016,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259016,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259016,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259016,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259016,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259017,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259017,60.0,1,60.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259017,60.0,1,60.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259017,60.0,1,60.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259017,60.0,1,60.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259017,60.0,1,60.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259017,60.0,1,60.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259018,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259018,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259018,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259018,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259018,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259019,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259019,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259019,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259019,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259020,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259020,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259020,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259020,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259020,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259020,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259020,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259020,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259020,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259020,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259020,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259020,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259020,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259020,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259020,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259020,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259020,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259020,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259020,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259020,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259021,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259021,60.0,1,60.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259021,60.0,1,60.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259021,60.0,1,60.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259021,60.0,1,60.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259022,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259022,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259022,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259022,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259022,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259022,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259022,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259022,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259022,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259022,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259022,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259023,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259023,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259023,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259023,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259023,200.0,1,200.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259023,200.0,1,200.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259023,200.0,1,200.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259023,200.0,1,200.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259023,200.0,1,200.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259023,200.0,1,200.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259023,200.0,1,200.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259023,200.0,1,200.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259023,200.0,1,200.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259023,200.0,1,200.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259023,200.0,1,200.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259023,200.0,1,200.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259024,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259024,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259024,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259024,40.0,1,40.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
259024,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259024,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
259024,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259024,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259024,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259024,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259024,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259024,100.0,1,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
259024,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259024,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259024,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259024,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259024,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259024,360.0,1,360.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259024,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259024,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259024,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259024,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259024,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259024,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
259024,350.0,1,350.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
